RSSI1,RSSI2,RSSI3,RSSI4,Blok
-89,-88,-95,0,P1
-89,-89,-100,0,P1
-92,-90,-93,0,P1
-94,-91,-97,0,P1
-85,-89,0,0,P1
-85,-94,0,0,P1
-87,-91,0,0,P1
-86,-89,0,0,P1
-84,-88,0,0,P1
-85,-87,0,0,P1
-85,-90,0,0,P1
-85,-88,0,0,P1
-87,-88,0,0,P1
-85,-87,0,0,P1
-90,-88,0,0,P1
-85,-88,0,0,P1
-84,-88,0,0,P1
-84,-88,0,0,P1
-85,-85,0,0,P1
-85,-89,0,0,P1
-85,-89,0,0,P1
-86,-88,0,0,P1
-85,-90,0,0,P1
-85,-86,0,0,P1
-88,-88,0,0,P1
-89,-90,0,0,P1
-85,-87,0,0,P1
-84,-88,0,0,P1
-85,-90,0,0,P1
-84,-86,0,0,P1
-89,-87,0,0,P1
-87,-86,0,0,P1
-84,-87,0,0,P1
-85,-89,0,0,P1
-85,-88,0,0,P1
-90,-90,0,0,P1
-91,-86,0,0,P1
-85,-86,0,0,P1
-85,-87,0,0,P1
-86,-88,0,0,P1
-87,-88,0,0,P1
-85,-89,0,0,P1
-90,-87,0,0,P1
-85,-87,0,0,P1
-84,-89,0,0,P1
-87,-90,0,0,P1
-91,-89,0,0,P1
-85,-88,0,0,P1
-85,-87,0,0,P1
-84,-89,0,0,P1
-84,-88,0,0,P1
-89,-88,0,0,P1
-87,-91,0,0,P1
-85,-89,0,0,P1
-86,-87,0,0,P1
-89,-87,0,0,P1
-89,-85,0,0,P1
-87,-96,0,0,P1
-96,-84,0,0,P1
-88,-91,0,0,P1
-77,-86,0,0,P1
-83,-90,0,0,P1
-76,-92,0,0,P1
-83,-92,0,0,P1
-83,-93,0,0,P1
-77,-92,0,0,P1
-84,-91,0,0,P1
-81,-90,0,0,P1
-82,-89,0,0,P1
-82,-90,0,0,P1
-81,-90,0,0,P1
-79,-93,0,0,P1
-87,-91,0,0,P1
-79,-91,0,0,P1
-81,-90,0,0,P1
-85,-91,0,0,P1
-85,-90,0,0,P1
-83,-92,0,0,P1
-84,-89,0,0,P1
-84,-89,0,0,P1
-84,-88,0,0,P1
-82,-90,0,0,P1
-84,-90,0,0,P1
-83,-92,0,0,P1
-81,-89,0,0,P1
-84,-87,0,0,P1
-84,-91,0,0,P1
-84,0,0,0,P1
-84,-90,-92,0,P1
-77,-90,-96,0,P1
-85,-90,-96,0,P1
-77,-90,-96,0,P1
-81,-86,0,0,P1
-82,-91,0,0,P1
-83,-90,0,0,P1
-84,-89,0,0,P1
-77,-90,0,0,P1
-84,-90,0,0,P1
-84,-88,0,0,P1
-84,-89,0,0,P1
-82,-93,0,0,P1
-81,-93,0,0,P1
-85,-95,0,0,P1
-81,-97,0,0,P1
-84,-90,0,0,P1
-83,-94,0,0,P1
-85,-93,0,0,P1
-78,-89,0,0,P1
-84,-93,0,0,P1
-78,-90,0,0,P1
-84,-89,0,0,P1
-83,-91,0,0,P1
-83,-92,0,0,P1
-83,-91,0,0,P1
-83,-91,0,0,P1
-76,-90,0,0,P1
-83,-91,0,0,P1
-76,-87,0,0,P1
-83,-89,0,0,P1
-85,-91,0,0,P1
-77,-91,0,0,P1
-82,-91,0,0,P1
-78,-93,0,0,P1
-83,-91,0,0,P1
-83,-90,0,0,P1
-83,-91,0,0,P1
-83,-91,0,0,P1
-83,-92,0,0,P1
-84,-93,0,0,P1
-82,-92,0,0,P1
-82,-95,0,0,P1
-79,-90,0,0,P1
-78,-89,0,0,P1
-83,-90,0,0,P1
-81,-91,0,0,P1
-83,-93,0,0,P1
-83,-93,0,0,P1
-86,-92,0,0,P1
-85,-89,0,0,P1
-83,-92,0,0,P1
-84,-90,0,0,P1
-76,-90,0,0,P1
-83,-87,0,0,P1
-82,-89,0,0,P1
-78,-90,0,0,P1
-88,-91,0,0,P1
-82,-87,0,0,P1
-83,-88,0,0,P1
-82,-91,0,0,P1
-83,-91,0,0,P1
-83,-91,0,0,P1
-84,-89,0,0,P1
-78,-90,0,0,P1
-78,-93,0,0,P1
-84,-88,0,0,P1
-84,-90,0,0,P1
-81,-89,0,0,P1
-83,-93,0,0,P1
-82,-87,0,0,P1
-81,-91,0,0,P1
-85,-89,0,0,P1
-85,-90,0,0,P1
-85,-89,0,0,P1
-79,-89,0,0,P1
-78,-92,0,0,P1
-84,-87,0,0,P1
-79,-90,0,0,P1
-77,-93,0,0,P1
-78,-89,0,0,P1
-84,-94,0,0,P1
-84,-89,0,0,P1
-84,-89,0,0,P1
-78,-88,0,0,P1
-85,-89,0,0,P1
-84,-89,0,0,P1
-84,-93,0,0,P1
-78,-90,0,0,P1
-78,-93,0,0,P1
-84,-91,0,0,P1
-81,-95,0,0,P1
-86,-89,0,0,P1
-78,-91,0,0,P1
-85,-90,0,0,P1
-83,-89,0,0,P1
-77,-93,0,0,P1
-85,-91,0,0,P1
-78,-88,0,0,P1
-78,-92,0,0,P1
-77,-89,0,0,P1
-82,-91,0,0,P1
-76,-87,0,0,P1
-80,-90,0,0,P1
-84,-90,0,0,P1
-83,-95,0,0,P1
-78,-89,0,0,P1
-77,-89,0,0,P1
-85,-90,0,0,P1
-84,-89,0,0,P1
-79,-89,0,0,P1
-81,-84,0,0,P1
-84,-93,0,0,P1
-87,-86,0,0,P1
-82,-89,0,0,P1
-94,-86,0,0,P1
-84,-90,0,0,P1
-90,-95,0,0,P1
0,-90,0,0,P1
-92,-90,-99,-98,P1
-85,-93,-98,-97,P1
-82,-92,-94,0,P1
-85,-92,-94,0,P1
-84,-95,-94,0,P1
-90,-91,-94,0,P1
-94,-95,-95,0,P1
-91,-94,-95,0,P1
-89,-92,-95,0,P1
-86,-94,-105,0,P1
-84,-92,-96,0,P1
-82,-93,-97,0,P1
-84,-94,-98,0,P1
-93,-91,-96,0,P1
-92,-94,-91,0,P1
-86,-88,-95,0,P1
-85,-90,-94,0,P1
-84,-90,-93,0,P1
-86,-92,-96,0,P1
-90,-89,-98,0,P1
-91,-91,-97,0,P1
-93,-95,-96,0,P1
-92,-97,-94,0,P1
-88,-101,-95,0,P1
-84,-91,-93,0,P1
-93,-92,-96,0,P1
-92,-91,-95,0,P1
-86,-94,-93,0,P1
-92,-95,-94,0,P1
-85,-92,-98,0,P1
-87,-95,-96,0,P1
-86,-90,-95,0,P1
-85,-93,-95,0,P1
-85,-90,-100,0,P1
-92,-91,-96,0,P1
-90,-91,-96,0,P1
-86,-90,-95,0,P1
-85,-92,-99,0,P1
-86,-90,-101,0,P1
-93,-93,-96,0,P1
-92,-95,-94,0,P1
-84,-90,-94,0,P1
-90,-94,-98,0,P1
-84,-91,-97,0,P1
-93,-91,-95,0,P1
-85,-94,-100,0,P1
-87,-96,-96,0,P1
-93,-92,-97,0,P1
-84,-94,-97,0,P1
-92,-93,-94,0,P1
-91,-92,-95,0,P1
-85,-89,-96,0,P1
-90,-92,-95,0,P1
-93,-92,-103,0,P1
-90,-90,-96,0,P1
-85,-91,-96,0,P1
-93,-92,-94,0,P1
-93,-91,-99,0,P1
-92,-91,-95,0,P1
-90,-93,-96,0,P1
-82,-92,-100,0,P1
-84,-92,-95,0,P1
-85,-95,-93,0,P1
-91,-99,-93,0,P1
-91,-96,-96,0,P1
-85,-92,-95,0,P1
-84,-93,-96,0,P1
-91,-91,-98,0,P1
-89,-90,-95,0,P1
-90,-92,-100,0,P1
-91,-97,-93,0,P1
-85,-92,-97,0,P1
-93,-96,-97,0,P1
-93,-90,-97,0,P1
-94,-93,-99,0,P1
-95,-93,-95,0,P1
-95,-93,-97,0,P1
-92,-93,-101,0,P1
-85,-92,-97,0,P1
-86,-92,-99,0,P1
-93,-96,-94,0,P1
-84,-94,-100,0,P1
-95,-91,-99,0,P1
-95,-94,-93,0,P1
-85,-92,-95,0,P1
-85,-91,-96,0,P1
-97,-90,-101,0,P1
-84,-94,-95,0,P1
-93,-93,-101,0,P1
-85,-93,-97,0,P1
-85,-95,-97,0,P1
-95,-94,-98,0,P1
-85,-95,-94,0,P1
-82,-93,-98,0,P1
-90,-91,-96,0,P1
-92,-91,-97,0,P1
-92,-95,-95,0,P1
-95,-94,-97,0,P1
-85,-91,-93,0,P1
-84,-93,-96,0,P1
-82,-90,-94,0,P1
-89,-91,-96,0,P1
-91,-90,-98,0,P1
-85,-91,-93,0,P1
-84,-93,-99,0,P1
-90,-92,-95,0,P1
-92,-91,-94,0,P1
-89,-93,-94,0,P1
-89,-95,-95,0,P1
-92,-95,-93,0,P1
-94,-92,-92,0,P1
-85,-95,-96,0,P1
-85,-93,-95,0,P1
-92,-94,-97,0,P1
-84,-93,-96,0,P1
-87,-91,-100,0,P1
-85,-92,-97,0,P1
-85,-91,-94,0,P1
-93,-93,-93,0,P1
-90,-95,-97,0,P1
-97,-93,-93,0,P1
-85,-94,-95,0,P1
-87,-94,-104,0,P1
-84,-92,-98,0,P1
-91,-93,-96,0,P1
-96,-92,-95,0,P1
-84,-96,-95,0,P1
-92,-95,-96,0,P1
-86,-95,-97,0,P1
-84,-93,-95,0,P1
-92,-93,-93,0,P1
-83,-94,-94,0,P1
-92,-90,-97,0,P1
-92,-90,-96,0,P1
-91,-90,-95,0,P1
-98,-93,-98,0,P1
-84,-90,-96,0,P1
-94,-93,-99,0,P1
-91,-94,-103,0,P1
-84,-95,-93,0,P1
-89,-95,-96,0,P1
-89,-93,-94,0,P1
-93,-97,-93,0,P1
-92,-90,-96,0,P1
-86,-92,-96,0,P1
-84,-94,-93,0,P1
-86,-91,-97,0,P1
-85,-96,-98,0,P1
-84,-93,-93,0,P1
-86,-91,-92,0,P1
-90,-91,-95,0,P1
-93,-95,-95,0,P1
-91,-93,-100,0,P1
-85,-90,-96,0,P1
-85,-91,-96,0,P1
-94,-91,-95,0,P1
-91,-91,-94,0,P1
-91,-93,-94,0,P1
-90,-92,-97,0,P1
-85,-95,-93,0,P1
-93,-92,-101,0,P1
-86,-89,-94,0,P1
-93,-94,-92,0,P1
-93,-88,-97,0,P1
-94,-92,-95,0,P1
-86,-92,-94,0,P1
-84,-93,-103,0,P1
-90,-95,-94,0,P1
-94,-93,-98,0,P1
-85,-89,-102,0,P1
-93,-88,-95,0,P1
-92,-93,-96,0,P1
-93,-92,-96,0,P1
-93,-88,-96,0,P1
-91,-94,-97,0,P1
-93,-94,-96,0,P1
-84,-91,-96,0,P1
-90,-91,-96,0,P1
-84,-95,-95,0,P1
-84,-92,-95,0,P1
-85,-96,-93,0,P1
-84,-93,-97,0,P1
-94,-89,-96,0,P1
-91,-91,-98,0,P1
-93,-90,-98,0,P1
-90,-91,-96,0,P1
-90,-91,-94,0,P1
-94,-97,-95,0,P1
-91,-91,-95,0,P1
-85,-93,-94,0,P1
-85,-96,-96,0,P1
-85,-89,-97,0,P1
-85,-93,-95,0,P1
-85,-94,-101,0,P1
-90,-97,-96,0,P1
-97,-92,-95,0,P1
-92,-96,-94,0,P1
-86,-92,-97,0,P1
-84,-93,-97,0,P1
-86,-90,-97,0,P1
-94,-97,-99,0,P1
-93,-97,-95,0,P1
-93,-93,-96,0,P1
-93,-91,-98,0,P1
-93,-93,-95,0,P1
-85,-95,-96,0,P1
-85,-93,-93,0,P1
-94,-100,-96,0,P1
-94,-93,-95,0,P1
-91,-95,-91,0,P1
-93,-93,-97,0,P1
-90,-95,-93,0,P1
-93,-93,-91,0,P1
-85,-92,-96,0,P1
-86,-90,-96,0,P1
-95,-93,-93,0,P1
-95,-97,-97,0,P1
-83,-89,-93,0,P1
-91,-94,-96,0,P1
-86,-94,-94,0,P1
-90,-94,-97,0,P1
-97,-93,-94,0,P1
-91,-89,-96,0,P1
-87,-90,-99,0,P1
-91,-92,-94,0,P1
-83,-93,-95,0,P1
-84,-96,-93,0,P1
-85,-94,-95,0,P1
-85,-94,-96,0,P1
-92,-91,-98,0,P1
-90,-92,-98,0,P1
-84,-91,-92,0,P1
-91,-93,-94,0,P1
-84,-94,-94,0,P1
-94,-92,-94,0,P1
-92,-91,-97,0,P1
-95,-90,-95,0,P1
-85,-93,-94,0,P1
-95,-93,-101,0,P1
-93,-93,-97,0,P1
-86,-96,0,0,P1
-93,-93,0,0,P1
-85,-90,0,0,P1
-84,-91,0,0,P1
-94,-92,0,0,P1
-90,-92,0,0,P1
-84,-97,0,0,P1
-91,-96,0,0,P1
-93,-93,0,0,P1
-85,-90,0,0,P1
-91,-92,0,0,P1
-90,-91,0,0,P1
-92,-93,0,0,P1
-86,-92,0,0,P1
-96,-92,0,0,P1
-83,-92,0,0,P1
-85,-92,0,0,P1
-84,-90,0,0,P1
-83,-91,0,0,P1
-94,-90,0,0,P1
-91,-92,0,0,P1
-94,-91,0,0,P1
-85,-90,0,0,P1
-84,-93,0,0,P1
-85,-91,0,0,P1
-88,-90,0,0,P1
-84,-93,0,0,P1
-92,-90,0,0,P1
-84,-92,0,0,P1
-92,-94,0,0,P1
-88,-92,0,0,P1
-83,-95,0,0,P1
-90,-93,0,0,P1
-83,-92,0,0,P1
-92,-92,0,0,P1
-93,-90,0,0,P1
-91,-96,0,0,P1
-84,-90,0,0,P1
-94,-95,0,0,P1
-94,-95,0,0,P1
-84,-95,0,0,P1
-93,-89,0,0,P1
-92,-91,0,0,P1
-85,-91,0,0,P1
-93,-92,0,0,P1
-90,-92,0,0,P1
-91,-91,0,0,P1
-92,-93,0,0,P1
-84,-95,0,0,P1
-92,-95,0,0,P1
-84,-94,0,0,P1
-87,-93,0,0,P1
-81,-94,0,0,P1
-82,-92,0,0,P1
-82,-86,0,0,P1
-94,0,0,0,P1
-84,0,0,0,P1
-87,0,0,0,P1
-85,0,0,0,P1
-94,0,0,0,P1
-84,0,0,0,P1
-91,-88,-92,-94,P1
-88,-90,-89,0,P1
-90,-87,-91,0,P1
-85,-89,-91,0,P1
-86,-83,-93,0,P1
-89,-84,-94,0,P1
-87,-88,-92,0,P1
-90,-82,-93,0,P1
-87,-88,-90,0,P1
-89,-84,-93,0,P1
-85,-89,-93,0,P1
-86,-84,-95,0,P1
-87,-87,-95,0,P1
-90,-89,-90,0,P1
-86,-88,-90,0,P1
-86,-85,-94,0,P1
-88,-88,-92,0,P1
-85,-87,-91,0,P1
-90,-87,-91,0,P1
-88,-91,-90,0,P1
-89,-85,-92,0,P1
-91,-86,-90,0,P1
-85,-89,-89,0,P1
-85,-89,-91,0,P1
-86,-89,-93,0,P1
-86,-85,-92,0,P1
-86,-83,-92,0,P1
-86,-84,-92,0,P1
-87,-85,-92,0,P1
-89,-89,-91,0,P1
-94,-87,-93,0,P1
-88,-90,-91,0,P1
-88,-87,-93,0,P1
-85,-88,-95,0,P1
-86,-86,-92,0,P1
-90,-87,-94,0,P1
-92,-85,-91,0,P1
-91,-90,-92,0,P1
-86,-85,-94,0,P1
-85,-87,-92,0,P1
-86,-89,-91,0,P1
-89,-88,-90,0,P1
-87,-83,-91,0,P1
-86,-84,-94,0,P1
-91,-84,-93,0,P1
-86,-88,-93,0,P1
-85,-87,-91,0,P1
-88,-86,-91,0,P1
-88,-91,-94,0,P1
-87,-91,-90,0,P1
-83,-90,-98,0,P1
-86,-83,-94,0,P1
-89,-87,-91,0,P1
-90,-87,-93,0,P1
-84,-87,-90,0,P1
-92,-87,-97,0,P1
-91,-93,-92,0,P1
-93,0,-91,0,P1
-91,0,0,0,P1
-96,-93,-91,-94,P1
-87,-88,-89,-98,P1
-93,-89,-93,-95,P1
-91,-91,-90,-96,P1
-88,-91,-93,-94,P1
-86,-90,-92,-95,P1
-89,-92,-92,-94,P1
-94,-88,-92,-101,P1
-88,-87,-91,-94,P1
-94,-90,-90,-95,P1
-97,-90,-91,-96,P1
-93,-90,-90,-94,P1
-89,-92,-88,-92,P1
-95,-89,-90,-97,P1
-90,-90,-92,-99,P1
-87,-90,-97,-94,P1
-87,-88,-90,-95,P1
-94,-90,-91,-96,P1
-89,-97,-93,-94,P1
-93,-92,-99,-97,P1
-91,-88,-92,-95,P1
-86,-89,-89,-95,P1
-94,-94,-90,-95,P1
-86,-92,-90,-93,P1
-87,-89,-93,-93,P1
-88,-89,-92,-95,P1
-88,-93,-90,-93,P1
-89,-90,-92,-96,P1
-85,-87,-91,-92,P1
-87,-93,-92,-94,P1
-92,-88,-93,-93,P1
-86,-95,-90,-95,P1
-89,-91,-90,-94,P1
-92,-93,-89,-95,P1
-93,-93,-91,-96,P1
-87,-90,-90,-95,P1
-86,-88,-91,-97,P1
-94,-90,-93,-94,P1
-88,-91,-93,-99,P1
-94,-91,-92,-98,P1
-87,-92,-91,-98,P1
-96,-93,-90,-95,P1
-90,-88,-91,-93,P1
-92,-96,-92,-94,P1
-91,-88,-91,-94,P1
-94,-93,-91,-95,P1
-89,-91,-90,-92,P1
-95,-93,-94,-94,P1
-93,-97,-91,-93,P1
-87,-88,-89,-97,P1
-92,-88,-100,-94,P1
-86,-96,-92,-92,P1
-93,-95,-95,-100,P1
-100,-88,-90,-93,P1
-94,-91,-91,-93,P1
-88,-88,-93,-98,P1
-87,-89,-90,-97,P1
-85,-92,-91,-92,P1
-96,-89,-95,0,P1
-90,-89,-98,0,P1
-91,-88,-94,0,P1
-92,-97,-99,0,P1
-94,-94,-97,0,P1
-94,-97,0,0,P1
-95,-88,0,0,P1
-93,-92,0,0,P1
-94,-88,0,0,P1
-96,-90,0,0,P1
-93,0,0,0,P1
-91,0,0,0,P1
-92,0,0,0,P1
-94,0,0,0,P1
-90,0,0,0,P1
-94,0,0,0,P1
-94,0,0,0,P1
-93,0,0,0,P1
-95,0,0,0,P1
-93,0,0,0,P1
-97,0,0,0,P1
-93,0,0,0,P1
-95,0,0,0,P1
-93,0,0,0,P1
-95,0,0,0,P1
-95,0,0,0,P1
-92,0,0,0,P1
-94,0,0,0,P1
-93,0,0,0,P1
-93,0,0,0,P1
-94,0,0,0,P1
-94,0,0,0,P1
-96,0,0,0,P1
-93,0,0,0,P1
-94,0,0,0,P1
-96,0,0,0,P1
-92,0,0,0,P1
-94,0,0,0,P1
-94,0,0,0,P1
-92,0,0,0,P1
-92,0,0,0,P1
-92,0,0,0,P1
-94,0,0,0,P1
-97,0,0,0,P1
-95,0,0,0,P1
-97,0,0,0,P1
-95,0,0,0,P1
-90,0,0,0,P1
-92,0,0,0,P1
-93,0,0,0,P1
-94,0,0,0,P1
-94,0,0,0,P1
-91,0,0,0,P1
-94,0,0,0,P1
-92,0,0,0,P1
-95,0,0,0,P1
-96,0,0,0,P1
-93,0,0,0,P1
-96,0,0,0,P1
-93,0,0,0,P1
-93,0,0,0,P1
-93,0,0,0,P1
-94,0,0,0,P1
-90,0,0,0,P1
-94,0,0,0,P1
-93,0,0,0,P1
-95,0,0,0,P1
-95,0,0,0,P1
-91,0,0,0,P1
-91,0,0,0,P1
-92,0,0,0,P1
-94,0,0,0,P1
-89,0,0,0,P1
-96,0,0,0,P1
-91,0,0,0,P1
-94,0,0,0,P1
-92,0,0,0,P1
-90,0,0,0,P1
-94,0,0,0,P1
-90,0,0,0,P1
-88,0,0,0,P1
-88,0,0,0,P1
-93,0,0,0,P1
-93,0,0,0,P1
-89,0,0,0,P1
-90,-89,-98,-92,P1
-89,-86,-92,0,P1
-88,-90,-93,0,P1
-90,-87,-95,0,P1
-87,-88,-94,0,P1
-88,-85,-94,0,P1
-92,-88,-94,0,P1
-87,-85,-93,0,P1
-88,-84,-97,0,P1
-88,-87,-96,0,P1
-89,-85,-94,0,P1
-89,-88,-95,0,P1
-90,-88,-94,0,P1
-88,-87,-97,0,P1
-88,-86,-94,0,P1
-89,-86,-92,0,P1
-90,-90,-92,0,P1
-88,-88,-96,0,P1
-88,-85,-93,0,P1
-88,-87,-96,0,P1
-91,-82,-95,0,P1
-88,-88,-92,0,P1
-90,-87,-92,0,P1
-87,-87,-92,0,P1
-87,-83,-95,0,P1
-90,-85,-92,0,P1
-88,-87,-95,0,P1
-88,-87,-94,0,P1
-88,-90,-93,0,P1
-90,-90,-91,0,P1
-88,-89,-92,0,P1
-89,-88,-92,0,P1
-90,-84,-91,0,P1
-88,-84,-96,0,P1
-88,-85,-91,0,P1
-90,-87,-94,0,P1
-90,-91,-94,0,P1
-88,-89,-91,0,P1
-93,-88,-94,0,P1
-89,-87,-95,0,P1
-89,-85,-93,0,P1
-91,-84,-97,0,P1
-89,-89,-93,0,P1
-90,-88,-95,0,P1
-87,-91,-93,0,P1
-88,-86,-90,0,P1
-89,-83,-93,0,P1
-91,-83,-94,0,P1
-89,-90,-92,0,P1
-88,-87,-94,0,P1
-90,-84,-95,0,P1
-89,-88,-94,0,P1
-88,-87,-97,0,P1
-88,-86,-91,0,P1
-90,-88,-93,0,P1
-89,-87,-94,0,P1
-90,-87,-91,0,P1
-89,-91,-92,0,P1
-88,-86,-98,0,P1
-89,-85,-92,0,P1
-90,-80,-93,0,P1
-89,-85,-95,0,P1
-86,-87,-92,0,P1
-86,-86,-90,0,P1
-94,-94,-96,0,P1
-91,-91,-93,0,P1
-81,-83,-90,0,P1
-88,-85,-91,0,P1
-91,-86,-92,0,P1
-90,-76,-86,-91,P2
-95,-86,-88,-95,P2
-91,-75,-87,0,P2
-95,-76,-95,0,P2
-92,-76,-87,0,P2
-92,-89,-90,0,P2
-93,-76,-90,0,P2
-93,-75,-87,0,P2
-95,-89,-88,0,P2
-93,-75,-87,0,P2
-92,-76,-87,0,P2
-94,-74,-88,0,P2
-93,-90,-94,0,P2
-92,-73,-91,0,P2
-93,-75,-91,0,P2
-95,-75,-86,0,P2
-92,-76,-89,0,P2
-93,-89,-97,0,P2
-91,-75,-86,0,P2
-90,-75,-87,0,P2
-91,-76,-87,0,P2
-91,-76,-86,0,P2
-93,-75,-86,0,P2
-92,-76,-88,0,P2
-93,-76,-91,0,P2
-92,-75,-93,0,P2
-94,-89,-87,0,P2
-99,-74,-87,0,P2
-95,-87,-85,0,P2
-93,-75,-87,0,P2
-93,-74,-87,0,P2
-95,-74,-94,0,P2
-93,-74,-88,0,P2
-95,-74,-90,0,P2
-91,-77,-89,0,P2
-91,-85,-87,0,P2
-89,-75,-88,0,P2
-92,-75,-87,0,P2
-94,-78,-91,0,P2
-89,-75,-89,0,P2
-92,-76,-95,0,P2
-96,-76,-87,0,P2
-97,-74,-89,0,P2
-93,-75,-88,0,P2
-97,-75,-86,0,P2
-90,-87,-87,0,P2
-91,-76,-88,0,P2
-96,-77,-89,0,P2
-95,-89,-86,0,P2
-92,-76,-87,0,P2
-90,-77,-88,0,P2
-95,-76,-87,0,P2
-92,-76,-86,0,P2
-91,-91,-86,0,P2
-92,-74,-87,0,P2
-92,-75,-86,0,P2
-91,-88,-89,0,P2
-96,-74,-91,0,P2
-94,-76,-90,0,P2
-92,-76,-88,0,P2
-92,-88,-88,0,P2
-90,-75,-92,0,P2
-95,-76,-89,0,P2
-90,-76,-88,0,P2
-92,-75,-92,0,P2
-95,-76,-91,0,P2
-97,-76,-90,0,P2
-90,-75,-89,0,P2
-93,-76,-87,0,P2
-96,-76,-87,0,P2
-92,-77,-87,0,P2
-93,-88,-95,0,P2
-91,-92,-87,0,P2
-91,-77,-90,0,P2
-93,-90,-88,0,P2
-94,-88,-87,0,P2
-99,-76,-96,0,P2
-92,-73,-87,0,P2
-93,-76,-90,0,P2
-90,-77,-94,0,P2
-93,-75,-85,0,P2
-93,-76,-88,0,P2
-91,-74,-92,0,P2
-95,-75,-86,0,P2
-96,-73,-92,0,P2
-95,-79,-89,0,P2
-96,-87,-95,0,P2
-94,-88,-92,0,P2
-96,-90,0,0,P2
-93,-89,0,0,P2
-92,-96,0,0,P2
0,-93,0,0,P2
0,-93,0,0,P2
-95,-94,-94,0,P2
-94,-92,-96,0,P2
-94,-91,-94,0,P2
-92,-91,-99,0,P2
-99,-93,-98,0,P2
-96,-92,-95,0,P2
-95,-94,-95,0,P2
-98,-92,-96,0,P2
-97,-94,-92,0,P2
-99,-93,-95,0,P2
-96,-91,-94,0,P2
-95,-92,-92,0,P2
-95,-95,-91,0,P2
-94,-89,-91,0,P2
-98,-93,-92,0,P2
-93,-97,-96,0,P2
-91,-97,-94,0,P2
-95,-91,-94,0,P2
-99,-92,-94,0,P2
-97,-94,0,0,P2
-99,-88,0,0,P2
-93,-94,0,0,P2
-94,-91,0,0,P2
-102,-92,0,0,P2
-96,-95,0,0,P2
-99,-92,0,0,P2
-96,-94,0,0,P2
-95,-92,0,0,P2
-96,-91,0,0,P2
-94,-89,0,0,P2
-93,-93,0,0,P2
-97,-91,0,0,P2
-94,-90,0,0,P2
-92,-94,0,0,P2
-92,-90,0,0,P2
-97,-92,0,0,P2
-93,-96,0,0,P2
-97,-96,0,0,P2
-97,-89,0,0,P2
-96,-93,0,0,P2
-94,-96,0,0,P2
-96,-96,0,0,P2
-94,-92,0,0,P2
-96,-90,0,0,P2
-95,-89,0,0,P2
-92,-94,0,0,P2
-94,-92,0,0,P2
-91,-91,0,0,P2
-95,-91,0,0,P2
-95,-91,0,0,P2
-97,-91,0,0,P2
-99,-96,0,0,P2
-94,-93,0,0,P2
-95,-90,0,0,P2
-94,-91,0,0,P2
-95,-92,0,0,P2
-94,-92,0,0,P2
-94,-92,0,0,P2
-93,-90,0,0,P2
-94,-92,0,0,P2
-94,-92,0,0,P2
-97,-89,0,0,P2
-96,-92,0,0,P2
-95,-92,0,0,P2
-96,-94,0,0,P2
-93,-93,0,0,P2
-94,-94,0,0,P2
-98,-91,0,0,P2
-93,-93,0,0,P2
-96,-94,0,0,P2
-94,-90,0,0,P2
-93,-90,0,0,P2
-96,-88,0,0,P2
-95,-91,0,0,P2
-97,-93,0,0,P2
-96,-89,0,0,P2
-94,-91,0,0,P2
-96,-93,0,0,P2
-96,-90,0,0,P2
-95,-93,0,0,P2
-95,-93,0,0,P2
-96,-90,0,0,P2
0,-92,0,0,P2
0,-92,0,0,P2
0,-89,0,0,P2
0,-90,0,0,P2
0,-93,0,0,P2
0,-91,0,0,P2
0,-92,0,0,P2
0,-93,0,0,P2
0,-90,0,0,P2
0,-95,0,0,P2
0,-93,0,0,P2
0,-98,0,0,P2
0,-91,0,0,P2
0,-92,0,0,P2
0,-93,0,0,P2
0,-90,0,0,P2
0,-92,0,0,P2
0,-90,0,0,P2
0,-92,0,0,P2
0,-90,0,0,P2
0,-92,0,0,P2
0,-91,0,0,P2
0,-92,0,0,P2
0,-91,0,0,P2
0,-94,0,0,P2
0,-92,0,0,P2
0,-92,0,0,P2
0,-94,0,0,P2
0,-93,0,0,P2
0,-92,0,0,P2
0,-92,0,0,P2
0,-91,0,0,P2
0,-90,0,0,P2
0,-90,0,0,P2
0,-87,0,0,P2
0,-91,0,0,P2
0,-91,0,0,P2
0,-93,0,0,P2
0,-90,0,0,P2
0,-91,0,0,P2
0,-92,0,0,P2
0,-91,0,0,P2
0,-89,0,0,P2
0,-91,0,0,P2
0,-94,0,0,P2
0,-92,0,0,P2
0,-91,0,0,P2
0,-91,0,0,P2
0,-89,0,0,P2
0,-93,0,0,P2
0,-94,0,0,P2
0,-92,0,0,P2
0,-95,0,0,P2
0,-95,0,0,P2
0,-88,0,0,P2
0,-90,0,0,P2
0,-90,0,0,P2
0,-90,0,0,P2
0,-90,0,0,P2
0,-92,0,0,P2
0,-93,0,0,P2
0,-89,0,0,P2
0,-93,0,0,P2
0,-93,0,0,P2
0,-93,0,0,P2
0,-92,0,0,P2
0,-97,0,0,P2
0,-94,0,0,P2
0,-92,0,0,P2
0,-93,0,0,P2
0,-93,0,0,P2
0,-89,0,0,P2
0,-90,0,0,P2
0,-95,0,0,P2
0,-93,0,0,P2
0,-91,0,0,P2
0,-91,0,0,P2
0,-91,0,0,P2
0,-93,0,0,P2
0,-89,0,0,P2
0,-88,0,0,P2
0,-89,0,0,P2
0,-93,0,0,P2
0,-93,0,0,P2
0,-88,0,0,P2
0,-89,0,0,P2
0,-90,0,0,P2
